amount,venue,address,city,state,zip,type
" $71,000 ",Ohio Shakespeare Festival - SVOG,507 E. Crain Aven. ,Kent,OH,44240,Theatrical producer
" $642,282 ","Western Reserve Folk Arts Association, INC. - SVOG",175 East Main Street,Kent,OH,44240,Live venue operator or promoter
" $2,029,913 ",City of Kettering - SVOG,3600 Shroyer Rd.,Kettering,OH,45429,Live venue operator or promoter
" $291,726 ","3 Thirty 3 Hospitality, LLC - SVOG",12112 Madison Ave ,Lakewood,OH,44107,Live venue operator or promoter
" $489,045 ","BravoArtist, LLC. - SVOG",1608 Saint Charles Ave. ,Lakewood,OH,44107,Live venue operator or promoter
" $15,382 ",Cleveland Choral Arts Association - SVOG,P.O. Box 770664 ,Lakewood,OH,44107,Live performing arts organization operator
" $432,059 ",FP Family LLC - SVOG,13200 Madison Ave ,Lakewood,OH,44107,Live venue operator or promoter
" $92,871 ",4U Promotions Inc - SVOG,2333 Hawk Street,Lancaster,OH,43130,Live venue operator or promoter
" $78,097 ","AHA! A Hands-on Adventure, A Children's Museum, Inc - SVOG",1708 River Valley Circle S,Lancaster,OH,43130,Museum Operator
" $299,364 ","The Lancaster Festival, Inc. - SVOG",117 W Wheeling St PO Box 1452,Lancaster,OH,43130,Live performing arts organization operator
" $411,406 ",Allen County Veterans Memorial Civic and Convention Center - SVOG,7 TOWN SQUARE,Lima,OH,45801,Live venue operator or promoter
" $73,634 ",Lima Symphony Orchestra Association - SVOG,1028 W. Market Street ,Lima,OH,45805,Live performing arts organization operator
" $64,213 ","Duck Creek Outdoors, LLC - SVOG",12521 Blum Road ,Logan,OH,43138,Live venue operator or promoter
" $86,799 ",The Nabes Ltd - SVOG,67 S Main Street ,London,OH,43140,Motion picture theater operator
" $465,157 ",Lorain Civic Center Committee Inc. - SVOG,617 Broadway Ave ,Lorain,OH,44052,Live venue operator or promoter
" $12,714 ","Nice Guy Records, LLC - SVOG",1425 Cheltenham Dr ,Loveland,OH,45140,Live venue operator or promoter
" $4,648 ",10 and 8 Management LLC - SVOG,1170 dock road ,Madison,OH,44057,Talent representative
" $155,281 ",Rabbit Run Community Arts Association - SVOG,49 Park Street,Madison,OH,44057,Live performing arts organization operator
" $29,055 ","Mansfield Community Playhouse, Inc., The - SVOG",95 E. 3rd St ,Mansfield,OH,44902,Theatrical producer
" $341,191 ","Renaissance Performing Arts Association, Inc. - SVOG",138 Park Avenue West ,Mansfield,OH,44903,Live performing arts organization operator
" $704,732 ",HCHTA TENANT LLC - SVOG,222 PUTNAM ST ,Marietta,OH,45750,Live venue operator or promoter
" $353,866 ","Centre Cinemas 7, Inc. - SVOG",1415 Marion-Waldo Rd. ,Marion,OH,43302,Motion picture theater operator
" $368,348 ",Palace Cultural Arts Association - SVOG,276 West Center Street ,Marion,OH,43302,Live performing arts organization operator
" $72,629 ","Nowhere Farm North, LLC - SVOG",190 TOWNSEND RD ,Martinsville,OH,45146,Live venue operator or promoter
" $123,259 ",Cincinnati Children's Choir - SVOG,5743 Lynx Ct ,Mason,OH,45040,Live performing arts organization operator
" $73,616 ",Lions Club of Massillon Lincoln Theatre Project - SVOG,156 Lincoln Way E ,Massillon,OH,44646,Live venue operator or promoter
" $35,698 ",THE OPERA HOUSE INC. - SVOG,15 W Main Street,Mcconnelsville,OH,43756,Motion picture theater operator
" $6,227,236 ",Rush Concerts Limited - SVOG,11 South Main Street,Mechanicsburg,OH,43044,Live venue operator or promoter
" $358,752 ",big kid llc - SVOG,2743 medina rd ,Medina,OH,44256,Live venue operator or promoter
" $69,630 ",Cleveland Jazz Orchestra - SVOG,6027 Triple Crown Dr. ,Medina,OH,44256,Live performing arts organization operator
" $1,774,500 ",Inkcarceration Ltd. - SVOG,3823 Cook Road,Medina,OH,44258,Live venue operator or promoter
" $75,371 ",Dare to Defy Productions - SVOG,1141 Bermuda Drive ,Miamisburg,OH,45342,Theatrical producer
" $8,988 ",Max Nunery - SVOG,420 Early Dr West ,Miamisburg,OH,45342,Live venue operator or promoter
" $52,847 ",The Plaza Theatre - SVOG,33 S. Main St. ,Miamisburg,OH,45342,Motion picture theater operator
" $101,025 ",Performing Arts Academy - SVOG,4400 Lewis Street ,Middletown,OH,45044,Live performing arts organization operator
" $236,000 ",ESK Presents LLC - SVOG,6080 Deer Crossing Court ,Milford,OH,45150,Live venue operator or promoter
" $62,676 ","Holmes Center for the Arts, Ltd. - SVOG",164 North Washington Street ,Millersburg,OH,44654,Live performing arts organization operator
" $829,927 ","Wheels Up Entertainment, LLC - SVOG",4365 State Route 39 ,Millersburg,OH,44654,Live venue operator or promoter
" $365,033 ",Jim Prenger - SVOG,12558 E Shelby Rd ,Minster,OH,45865,Live venue operator or promoter
" $56,759 ",Knox Partnership For Arts And Culture Inc - SVOG,107 S. Main Street ,Mount Vernon,OH,43050,Live performing arts organization operator
" $66,152 ",MTVarts Inc - SVOG,812 Coshocton Avenue PMB 168 ,Mount Vernon,OH,43050,Live performing arts organization operator
" $921,530 ",Nelsonville TV Cable Inc. dba Movies 10 - SVOG,14333 US Highway 33,Nelsonville,OH,45764,Motion picture theater operator
" $487,467 ","Stuart's Opera House, Inc. - SVOG",46 Public Square PO Box 217,Nelsonville,OH,45764,Live performing arts organization operator
" $196,430 ",Jeanne B. McCoy Community Center for the Arts Corporation - SVOG,P.O. Box 508 ,New Albany,OH,43054,Live venue operator or promoter
" $240,922 ",New Philadelphia Theater Inc. - SVOG,1282 Parklane Dr NW ,New Philadelphia,OH,44663,Motion picture theater operator
" $155,898 ",31 West LLC - SVOG,1 South 3rd Street ,Newark,OH,43055,Live venue operator or promoter
" $501,425 ",Newark Midland Theatre Association - SVOG,36 N. Park Place ,Newark,OH,43055,Live venue operator or promoter
" $203,913 ",Weathervane Playhouse - SVOG,100 Price Road PO BOX 607,Newark,OH,43055,Live performing arts organization operator
" $1,018,965 ","Bluecoats Drum & Bugle Corps, Inc. - SVOG",340 Mississippi St SE ,North Canton,OH,44720,Live performing arts organization operator
" $102,327 ",Lake Effect Entertainment LLC - SVOG,34496 Braemore Drive ,North Ridgeview,OH,44039,Live performing arts organization operator
" $87,905 ",North Pointe Ballet - SVOG,37772 Terrell Dr. ,North Ridgeville,OH,44039,Live performing arts organization operator
" $1,541,024 ",Project Live LLC - SVOG,3166 Mt Eaton Rd ,Orrville,OH,44667,Live venue operator or promoter
" $64,082 ",G.A.R. Hall Museum LLC - SVOG,6138 Riverview Rd Ste F ,Peninsula,OH,44264,Live venue operator or promoter
" $361,677 ",Ohio Falun Dafa Association - SVOG,3186 Grand Haven Drive,Pickerington,OH,43147,Live venue operator or promoter
" $35,101 ",Pickerington Community Theatre - SVOG,PO Box 803 ,Pickerington,OH,43147,Live performing arts organization operator
" $467,171 ","Fur Peace Ranch, Inc - SVOG",39495 Saint Clair Road ,Pomeroy,OH,45769,Live venue operator or promoter
" $9,921 ",Southern Ohio Museum Corporation - SVOG,825 Gallia Street P.O. Box 990,Portsmouth,OH,45662,Museum Operator
" $10,000,000 ",The Columbus Zoological Park Association - SVOG,P O Box 400 ,Powell,OH,43065,Museum Operator
" $942,230 ",Movies by NDS - SVOG,120 E. Main St. ,Ravenna,OH,44266,Motion picture theater operator
" $26,055 ",Central Ohio Performing Arts Center - SVOG,6528 Benjamin Dr ,Reynoldsburg,OH,43068,Live performing arts organization operator
" $28,501 ",The Western Reserve Playhouse - SVOG,3326 Everett Road ,Richfield,OH,44286,Live performing arts organization operator
" $33,750 ",Goldenskai Talent Group - SVOG,43182 Richmond rd ,Richmond Hts,OH,44143,Talent representative
" $174,032 ",THE DANCE CENTRE - SVOG,1249 SMITH COURT ,Rocky River,OH,44116,Live performing arts organization operator
" $314,901 ",The Dusty Armadillo Inc. - SVOG,3147 ST RT 44 ,Rootstown,OH,44272,Live venue operator or promoter
" $154,988 ","Salem Digital Cinema, Inc. - SVOG",550 S. Ellsworth Ave ,Salem,OH,44460,Motion picture theater operator
" $123,242 ","Sandusky State Theatre, INC - SVOG",107 Columbus Ave ,Sandusky,OH,44870,Live performing arts organization operator
" $270,074 ","AROTR, LLC - SVOG",2673 Green Road ,Shaker Heights,OH,44122,Live venue operator or promoter
" $77,488 ",Sharonvile Fine Arts Council - SVOG,11165 Reading Road ,Sharonville,OH,45241,Live performing arts organization operator
" $5,774 ",Raise the Roof for the Arts - SVOG,120 W. Poplar St. ,Sidney,OH,45365,Live venue operator or promoter
" $72,655 ","Karen McFarlane Artists, Inc. - SVOG",33563 Seneca Drive ,Solon,OH,44139,Talent representative
" $2,512,106 ","LA COMEDIA ENTERPRISES, INC. - SVOG",765 WEST CENTRAL AVENUE P.O. BOX 204,Springboro,OH,45066,Live venue operator or promoter
" $23,054 ","Springboro Community Theatre, Inc. - SVOG","115 Wright Station Way, Suite 3 ",Springboro,OH,45066,Theatrical producer
" $9,946 ",Blessing Enterprises - SVOG,3082 Arthur Rd,Springfield,OH,45502,Live performing arts organization operator
" $224,172 ",Clark State College - SVOG,570 E. Leffel Lane ,Springfield,OH,45505,Live venue operator or promoter
" $55,744 ",Springfield Symphony Orchestra Association - SVOG,300 S Fountain Avenue,Springfield,OH,45506,Live performing arts organization operator
" $85,953 ",Westcott House Foundation - SVOG,1340 East High Street ,Springfield,OH,45505,Museum Operator
" $349,499 ",Dutton Roots LLC - SVOG,46678 National Road W ,St. Clairsville,OH,43950,Live venue operator or promoter
" $1,255,328 ","JAC LIVE, LLC. - SVOG",89 Hopewell Dr.,Struthers,OH,44471,Live venue operator or promoter
" $327,690 ","JAC MANAGEMENT GROUP PACKARD, LLC - SVOG",89 Hopewell Dr ,Struthers,OH,44471,Live venue operator or promoter
" $111,338 ","Jerry and Laura Jacobson Foundation, Inc. - SVOG",213 Smokey Lane Rd SW ,Sugarcreek,OH,44681,Museum Operator
" $93,206 ",Sylvania Recreation Corporation - SVOG,7060 Sylvania Ave ,Sylvania,OH,43560,Live venue operator or promoter
" $247,577 ",Trickle Productions llc - SVOG,7587 kindle road,Thornville,OH,43076,Live venue operator or promoter
" $326,870 ","Tiffin Theatre, Inc - SVOG",30 S Washington St ,Tiffin,OH,44883,Live performing arts organization operator
" $211,350 ",Great Eastern Theatre Co - SVOG,3361 Executive Parkway Suite 300 301 S Front St. Fremont Oh 43420,Toledo,OH,43606,Motion picture theater operator
" $130,168 ",Innovation Concepts LLC - SVOG,"5344 Jackman Road, Unit B",Toledo,OH,43613,Live venue operator or promoter
" $415,208 ",ST PERFORMING ARTS LLC - SVOG,4645 HEATHERDOWNS BLVD. ,Toledo,OH,43614,Live venue operator or promoter
" $45,396 ",The Children's Theatre Workshop of Toledo - SVOG,2417 Collingwood Blvd ,Toledo,OH,43620,Theatrical producer
" $302,168 ",Toledo Alliance for the Performing Arts - SVOG,1838 Parkwood Ave ,Toledo,OH,43604,Live performing arts organization operator
" $293,437 ","Toledo Cultural Arts Center, Inc. - SVOG",410 Adams St. ,Toledo,OH,43604,Live venue operator or promoter
" $38,291 ",Toledo Opera Association - SVOG,425 Jefferson Avenue Suite 601,Toledo,OH,43604,Live performing arts organization operator
" $92,979 ",Toledo Repertoire Company - SVOG,16 Tenth Street,Toledo,OH,43604,Live venue operator or promoter
" $711,773 ",Toledo-Lucas County Convention and Visitors Bureau - SVOG,500 Jefferson Ave ,Toledo,OH,43604,Live venue operator or promoter
" $716,805 ","City of Troy, Ohio - SVOG",100 South Market St. ,Troy,OH,45373,Live venue operator or promoter
" $82,885 ",GrandWorks Foundation - SVOG,"PO Box 38128, 216 South Main Street ",Urbana,OH,43078,Motion picture theater operator
" $325,421 ",Saunders Theater Operations 4 LLC - SVOG,10709 Lincoln Hwy ,Van Wert,OH,45891,Motion picture theater operator
" $462,385 ",Van Wert Area Performing Arts Foundatoin - SVOG,10700 SR 118 S ,Van Wert,OH,45891,Live venue operator or promoter
" $43,142 ",Vandalia Youth Theatre Company - SVOG,PO Box 246,Vandalia,OH,45377,Live performing arts organization operator
" $68,257 ",K H Beverage LLC - SVOG,510 E Market St ,Warren,OH,44410,Live venue operator or promoter
" $239,397 ",Sunrise Entertainment LLC - SVOG,510 E Market St ,Warren,OH,44481,Live venue operator or promoter
" $19,333 ",Sunrise Entertainment Robins LLC - SVOG,510 E Market St,Warren,OH,44481,Live venue operator or promoter
" $138,291 ","Shelby Theatres, LLC - SVOG",29622 CR 49,Warsaw,OH,43844,Motion picture theater operator
" $617,599 ","Skye Cinema, LLC - SVOG",455 Airport Highway ,Wauseon,OH,43567,Motion picture theater operator
" $40,398 ",Berea Labor Day Oktoberfest - SVOG,29263 Clemens Rd. Suite 200,Westlake,OH,44145,Live venue operator or promoter
" $71,968 ",Mercury Summer Stock dba Mercury Theatre Company - SVOG,1800 CEDARHURST DR,Wickliffe,OH,44092,Live performing arts organization operator
" $131,056 ",Knights of Valour - SVOG,317 Brimestone Rd ,Wilmingotn,OH,45177,Theatrical producer
" $60,005 ",Murphy Theatre Community Center Inc - SVOG,50 West Main St ,Wilmington,OH,45177,Live venue operator or promoter
" $318,012 ",WIlmington Plaza Cinema Inc. - SVOG,1276 Rombach Ave.,Wilmington,OH,45177,Motion picture theater operator
" $27,062 ",Dustin Knowlton Big Time Entertainment LLC - SVOG,45013 state route 800 P.O. Box 22,Woodsfield,OH,43793,Live venue operator or promoter
" $85,701 ",Peggy R. McConnell Worthington Center for the Arts - SVOG,777 Evening Street,Worthington,OH,43085,Live performing arts organization operator
" $20,400 ",Great Guys Entertainment LLC - SVOG,4775 Meredith Rd ,Yellow Springs,OH,45387,Live venue operator or promoter
" $102,299 ",Little Art Theatre Association Inc - SVOG,247 Xenia Avenue ,Yellow Springs,OH,45387,Motion picture theater operator
" $428,760 ",Henry H. Stambaugh Auditorium Association - SVOG,Stambaugh Auditorium 1000 Fifth Avenue,Youngstown,OH,44504,Live performing arts organization operator
" $1,574,225 ","JAC Management Group, LLC - SVOG",229 E Front Street ,Youngstown,OH,44471,Live venue operator or promoter
" $47,790 ",Lemon Grove LLC - SVOG,110 West Federal 110 West Federal,Youngstown,OH,44503,Live venue operator or promoter
" $53,460 ",The Butler Institute of American Art - SVOG,524 Wick Avenue ,Youngstown,OH,44502,Museum Operator
" $229,942 ",Unpainted Arizona LLC DBA Westside Bowl - SVOG,2617 Mahoning Avenue ,Youngstown,OH,44509,Live venue operator or promoter
" $68,135 ","Youngstown Playhouse, Inc. The - SVOG",600 Playhouse Lane PO Box 11108,Youngstown,OH,44511,Live performing arts organization operator
" $372,763 ",Youngstown Symphony Society - SVOG,260 W. Federal Street ,Youngstown,OH,44503,Live performing arts organization operator
" $836,625 ",Dusty Guitar Promotions LLC - SVOG,700 McIntire Ave ,Zanesville,OH,43701,Live venue operator or promoter
" $1,639,314 ","Variety Attractions, Inc. - SVOG",555 Fulkerson Rd PO Box 3330,Zanesville,OH,43701,Talent representative
" $1,160,523 ","Altus Entertainment, LLC - SVOG",P.O. Box 1148,Altus,OK,73521,Motion picture theater operator
" $201,467 ",Jones Amusement Co Inc. - SVOG,516 Flynn St ,Alva,OK,73717,Motion picture theater operator
" $52,595 ","Cinema One, LLC - SVOG",201 N High St ,Antlers,OK,74523,Motion picture theater operator
" $21,581 ",Northwest Oklahoma Rural Development Foundation DBA Buffalo Theatre - SVOG,117 N Hoy PO Box 184,Buffalo,OK,73834,Motion picture theater operator
" $62,919 ",Esoteric Bunker Productions LLC - SVOG,3780 C.R. 3420,Byars,OK,74831,Live venue operator or promoter
" $23,337 ",Erin Knight dba Rex II Theater - SVOG,129 Buffalo St ,Caddo,OK,74729,Motion picture theater operator
" $361,846 ",Jerry Applewhite - SVOG,9 West Main St,Carnegie,OK,73015,Motion picture theater operator
" $325,436 ","CLAREMORE CINEMA 8, LLC - SVOG",1407 W County Club Rd ,Claremore,OK,74017,Motion picture theater operator
" $129,338 ","Golden-Root, Inc - SVOG",926 West Main Street ,Duncan,OK,73533,Motion picture theater operator
" $77,809 ",Bubba's Brewhouse LLC. - SVOG,9125 US 70 ,Durant,OK,74701,Live venue operator or promoter
" $263,640 ",Kickingbird Cinema LLC - SVOG,1225 E Danforth Rd ,Edmond,OK,73034,Motion picture theater operator
" $55,017 ",Studio Z - SVOG,9 West 4th Street ,Edmond,OK,73003,Talent representative
" $17,187 ","El Reno Cinema Co, LLC - SVOG",3000 S Country Club Rd ,El Reno,OK,73036,Motion picture theater operator
" $63,307 ",Oklahoma International Bluegrass Festival - SVOG,PO Box 1585,Guthrie,OK,73044,Live performing arts organization operator
" $110,895 ",Pollard Theatre Company - SVOG,120 W. Harrison Ave. PO Box 38,Guthrie,OK,73044,Theatrical producer
" $571,000 ",Carson and Barnes Circus Inc - SVOG,2694 E 2070 Rd ,Hugo,OK,74743,Live venue operator or promoter
" $549,069 ","Key Equipment Company, Inc. - SVOG",2588 E 2070 Rd ,Hugo,OK,74743,Live venue operator or promoter
" $463,238 ",Silentco Inc. dba McCurtain Cinema - SVOG,3300 NE Lincoln Road ,Idabel,OK,74745,Motion picture theater operator
" $136,845 ","89ER Theatre, LLC - SVOG",304 N Main St ,Kingfisher,OK,73750,Motion picture theater operator
" $25,059 ",MUSEUM OF THE GREAT PLAINS AUTHORITY - SVOG,601 NW FERRIS AVE,Lawton,OK,73507,Museum Operator
" $21,748 ",Pauls Valley Opry LLC - SVOG,PO BOX 371 ,Maysville,OK,73057,Live venue operator or promoter
" $203,617 ",Jacksonville Digital Entertainment LLC - SVOG,905 South 2nd Street ,Mcalester,OK,74501,Motion picture theater operator
" $1,242,256 ",Muskogee Digital Entertainment LLC - SVOG,1101 Easy Street ,Mcalester,OK,74501,Motion picture theater operator
" $882,982 ",The Net LLC - SVOG,1101 Easy Street ,Mcalester,OK,74501,Motion picture theater operator
" $87,208 ",City of Muskogee - SVOG,"425 Boston St, Muskogee, OK 74401 ",Muskogee,OK,74401,Live venue operator or promoter
" $40,765 ",Muskogee Tourism Authority dba Roxy Theater - SVOG,220 W Okmulgee St,Muskogee,OK,74401,Live venue operator or promoter
" $776,166 ","Casino Entertainment Unlimited, Inc - SVOG",102 West Eufaula Street Ste 220,Norman,OK,73069,Live venue operator or promoter
" $1,045,537 ","PM Group Artist Representatives, Inc - SVOG",102 W Eufaula Street Suite 220,Norman,OK,73069,Live venue operator or promoter
" $262,015 ","The Sooner Theatre of Norman, Inc. - SVOG",101 E Main St ,Norman,OK,73069,Live performing arts organization operator
" $62,506 ",OKC Improv Foundation - SVOG,1755 NW 16th St ,Okc,OK,73157,Live venue operator or promoter
" $1,030,226 ","Oklahoma City Museum of Art, Inc - SVOG",415 Couch Drive ,Okc,OK,73102,Museum Operator
" $570,547 ","Ballet Oklahoma, Inc. - SVOG",6800 N Classen Blvd ,Oklahoma City,OK,73116,Live performing arts organization operator
" $331,756 ",Bay Entertainment LLC - SVOG,2218 Northwest 39th Street ,Oklahoma City,OK,73112,Live performing arts organization operator
" $649,032 ",Box Talent Agency Inc - SVOG,6305 Waterford Blvd Ste 480,Oklahoma City,ok,73118,Talent representative
" $1,384,243 ","Brady Productions, LLC - SVOG",12101 N. MacArthur Suite #209,Oklahoma City,OK,73162,Live venue operator or promoter
" $3,742,969 ",CIVIC CENTER FOUNDATION - SVOG,201 N WALKER AVE ,Oklahoma City,OK,73102,Live venue operator or promoter
" $2,880,898 ","DCF Enterprises, INC - SVOG",12101 N. MacArthur Suite #209,Oklahoma City,OK,73162,Live venue operator or promoter
" $40,943 ",Front of House Productions LLC dba The Auditorium at the Douglass - SVOG,600 N High Ave #242 ,Oklahoma City,OK,73117,Live venue operator or promoter
" $393,109 ","Hinder Touring, Inc. - SVOG",5401 E BRITTON RD ,Oklahoma City,OK,73131,Live venue operator or promoter
" $1,475,513 ",Iced Tea LLC - SVOG,425 NW 23rd St ,Oklahoma City,OK,73103,Live venue operator or promoter
" $2,430,239 ","Levelland Productions, L.L.C. - SVOG",500 E Sheridan Ave ,Oklahoma City,OK,73104,Live venue operator or promoter
" $54,482 ",Lost Lakes LLC - SVOG,3501 N.E. 10th Street,Oklahoma City,OK,73117,Live venue operator or promoter
" $1,363,982 ","Lyric Theatre of Oklahoma, Inc. - SVOG",1727 NW 16th Street ,Oklahoma City,OK,73106,Live performing arts organization operator
" $483,998 ",MW Musical Oddities LLC - SVOG,8401 NW 141st Cir ,Oklahoma City,OK,73142,Live venue operator or promoter
" $1,156,695 ",National Cowboy & Western Heritage Museum - SVOG,1700 NE 63rd Street ,Oklahoma City,OK,73111,Museum Operator
" $125,062 ",Oklahoma Children's Theatre - SVOG,2501 N Blackwelder ,Oklahoma City,OK,73106,Live performing arts organization operator
" $195,758 ",Oklahoma City Community College - SVOG,7777 South May ,Oklahoma City,OK,73159,Live venue operator or promoter
" $1,766,540 ",Oklahoma City National Memorial Foundation - SVOG,620 N. Harvey Ave ,Oklahoma City,OK,73102,Museum Operator
" $30,272 ",Oklahoma City Repertory Theatre - SVOG,P.O. Box 1913 ,Oklahoma City,OK,73101,Theatrical producer
" $5,692,636 ",Oklahoma City Zoo - SVOG,2101 NE 50th St ,Oklahoma City,OK,73111,Museum Operator
" $531,950 ",Oklahoma Philharmonic Society Inc - SVOG,424 Colcord Dr. Suite B,Oklahoma City,OK,73102,Live performing arts organization operator
" $221,010 ",Oklahoma Railway Museum Limited - SVOG,3400 NE Grand Blvd ,Oklahoma City,OK,73111,Museum Operator
" $17,835 ","Oklahoma Shakespeare in the Park, Inc. - SVOG",2920 Paseo ,Oklahoma City,OK,73103,Live performing arts organization operator
" $45,283 ",Opry Heritage Foundation of Oklahoma - SVOG,2304 Exchange Avenue ,Oklahoma City,OK,73108,Live performing arts organization operator
" $38,728 ",Rodeo Cinema Foundation - SVOG,2221 Exchange Ave ,Oklahoma City,OK,73108,Motion picture theater operator
" $1,626,004 ","SCIENCE MUSEUM OKLAHOMA, INC. - SVOG",2020 REMINGTON PLACE ,Oklahoma City,OK,73111,Museum Operator
" $68,174 ",Subsonix LLC - SVOG,8401 NW 141st Cir ,Oklahoma City,OK,73142,Live venue operator or promoter
" $318,562 ","THE LOONY BIN OF OKC, L.L.C. - SVOG",8503 N Rockwell Ave Ste A ,Oklahoma City,OK,73132,Live venue operator or promoter
" $3,313 ",The Vanguart - SVOG,10900 Blue Sage Rd ,Oklahoma City,OK,73120,Theatrical producer
" $194,558 ",UNRULY CITIZENS LLC - SVOG,12505 Heritage Oaks Dr,Oklahoma City,OK,73120,Live venue operator or promoter
" $147,204 ",MRA Interests LLC - SVOG,119 E Paul Ave ,Pauls Valley,OK,73075,Motion picture theater operator
" $247,909 ",Jon Pickel DBA Poteau Theatres - SVOG,305 Coggins Ave. ,Poteau,OK,74953,Motion picture theater operator
" $180,273 ",Pryor Creek Music Festivals Inc. - SVOG,1421 W 450 Rd ,Pryor,OK,74361,Live venue operator or promoter
" $86,781 ","Sapulpa Cinema 8, LLC - SVOG",10141 State Highway 66 ,Sapulpa,OK,74066,Motion picture theater operator
" $11,626 ","Sapulpa Community Theatre, Inc. - SVOG",P. O. Box 827,Sapulpa,OK,74067,Live performing arts organization operator
" $204,087 ",Seminole Theaters LLC - SVOG,1110 E STROTHER AVE ,Seminole,OK,74868,Motion picture theater operator
" $126,713 ","Jones Theatres, Inc. - SVOG",3031 N Harrison Street ,Shawnee,OK,74804,Motion picture theater operator
" $14,614 ",Pottawatomie County Historical Society - SVOG,207 N. Minnesota ,Shawnee,OK,74801,Museum Operator
" $652,748 ",TDH Concessions LLC - SVOG,5212 W Lakeview Rd ,Stillwater,OK,74075,Live venue operator or promoter
" $746,666 ",Queen Productions LLC - SVOG,4374 Goddard Youth Camp Rd ,Sulphur,OK,73086,Talent representative
" $534,872 ",Tahlequah Digital Entertainment LLC - SVOG,1100 N Heritage Ln ,Tahlequah,OK,74501,Motion picture theater operator
" $54,243 ","Brady Properties, INC - SVOG",1437 South Boulder Ave Suite 1250,Tulsa,OK,74119,Live venue operator or promoter
" $4,588,306 ","Celebrity Attractions, Inc - SVOG",7506 E 91st St ,Tulsa,OK,74133,Live venue operator or promoter
" $283,636 ",Circle Cinema Foundation Inc - SVOG,8 South Lewis Ave ,Tulsa,OK,74104,Motion picture theater operator
" $47,445 ",Clark Youth Theatre Incorporated - SVOG,4825 S Quaker Avenue ,Tulsa,OK,74105,Live performing arts organization operator
" $118,028 ","Craft Productions of Oklahoma, Inc - SVOG",8011-A Sheridan Rd ,Tulsa,OK,74133,Live performing arts organization operator
" $20,129 ","Do It Booking, Inc - SVOG","10 E. Archer St, #1509 ",Tulsa,OK,74103,Talent representative
" $1,278,870 ","Doc Roc, LLC - SVOG","6565 S YALE AVE, STE 709",Tulsa,OK,74136,Live venue operator or promoter
" $48,610 ","ELEVENTH HOUR ENIGMA, LLC - SVOG",1325 EAST 6TH STREET ,Tulsa,OK,74120,Live venue operator or promoter
" $470,888 ","Four Star Entertainment, L.L.C. - SVOG","8421 E 61st St, Ste. V ",Tulsa,OK,74133,Motion picture theater operator
" $182,295 ",GAYTAN ENTERTAINMENT INC. dba COYOTE MANCO - SVOG,2160 S Garnett RD ,Tulsa,OK,74129,Live venue operator or promoter
" $244,163 ",Heritage Society of Tulsa - SVOG,2210 S Main St. ,Tulsa,OK,74114,Museum Operator
" $36,168 ","Kornfield Friends, LLC - SVOG",4803 So. Owasso ,Tulsa,OK,74135,Live performing arts organization operator
" $9,374 ",Nogginjog LLC - SVOG,5925 E 25th Pl ,Tulsa,OK,74114,Live venue operator or promoter
" $1,581,698 ","Oktoberfest, Inc. - SVOG","2121 S. Columbia Ave, Ste. 205",Tulsa,OK,74114,Live venue operator or promoter
" $507,956 ","Philbrook Museum of Art, Inc. - SVOG",2727 South Rockford Road ,Tulsa,OK,74114,Museum Operator
" $177,761 ","Ring of Fire, LLC - SVOG",1747 S Boston Ave ,Tulsa,OK,74119,Live venue operator or promoter
" $1,686,889 ",Rodney Carrington Enterprises - SVOG,1743 E 71st St ,Tulsa,OK,74136,Live performing arts organization operator
" $114,403 ","Scotfest, Inc (formerly Tulsa Scottish Games & Gathering, Inc) - SVOG",P.O. Box 471664,Tulsa,OK,74147,Live venue operator or promoter
" $100,961 ","Shrine Entertainment Group, LLC - SVOG",112 E. 18th St. ,Tulsa,OK,74119,Live venue operator or promoter
" $26,839 ","Studio 3-8, LLC - SVOG",308 S Lansing Ave ,Tulsa,OK,74120,Live venue operator or promoter
" $251,817 ","THE LOONY BIN OF TULSA, LLC - SVOG",6808 S MEMORIAL DR,Tulsa,OK,74133,Live venue operator or promoter
" $156,038 ",The Professional Group LLC - SVOG,8835 E 77th PL,Tulsa,OK,74133,Talent representative
" $262,445 ",Theatre Tulsa - SVOG,PO Box 995 ,Tulsa,OK,74101,Theatrical producer
" $200,031 ",TILL METRO ENTERTAINMENT LTD - SVOG,222 North Main Street ,Tulsa,OK,74103,Live venue operator or promoter
" $110,683 ","Tulsa Air and Space Museum, Inc. - SVOG",3624 N. 74th East Ave. ,Tulsa,OK,74115,Museum Operator
" $742,834 ",Tulsa Ballet Theater Inc - SVOG,1212 E 45th PL,Tulsa,OK,74105,Live performing arts organization operator
" $1,297,623 ",Tulsa Performing Arts Center Trust - SVOG,110 E 2nd Street ,Tulsa,OK,74103,Live performing arts organization operator
" $22,692 ",Tulsa Symphony Orchestra Inc. - SVOG,117 N BOSTON AVE STE 201,Tulsa,OK,74103,Live performing arts organization operator
" $4,979,038 ","Tulsa Zoo Management, Inc. - SVOG",6421 East 36th Street North ,Tulsa,OK,74115,Museum Operator
" $841,791 ","Center Cinemas, Inc. - SVOG",124 S. Wilson,Vinita,OK,74301,Motion picture theater operator
" $239,904 ",Movie Geek Enterprises LLC - SVOG,321 2nd Ave. SW ,Albany,OR,97321,Motion picture theater operator
" $461,495 ","BMS Celebration, Inc - SVOG",180 N Pioneer St,Ashland,OR,97520,Live venue operator or promoter
